"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","ELDLYPOP","TOT","PC_POP","A","2009",17.431801066305,
"EST","ELDLYPOP","TOT","PC_POP","A","2010",17.4419346964832,
"EST","ELDLYPOP","TOT","PC_POP","A","2011",17.5770035383923,
"EST","ELDLYPOP","TOT","PC_POP","A","2012",17.86774890073,
"EST","ELDLYPOP","TOT","PC_POP","A","2013",18.2032280801853,
"EST","ELDLYPOP","TOT","PC_POP","A","2014",18.566652339783,
"EST","ELDLYPOP","TOT","PC_POP","A","2015",18.8905742244076,
"EST","ELDLYPOP","TOT","PC_POP","A","2016",19.1823163270735,
"EST","ELDLYPOP","TOT","PC_POP","A","2017",19.4650155155976,
"EST","ELDLYPOP","TOT","PC_POP","A","2018",19.6762122185182,
"EST","ELDLYPOP","TOT","PC_POP","A","2019",19.8985571143795,
"EST","ELDLYPOP","TOT","PC_POP","A","2020",20.1899390663561,
"ISR","ELDLYPOP","TOT","PC_POP","A","1950",3.72620126926564,
"ISR","ELDLYPOP","TOT","PC_POP","A","1951",3.98036253776435,
"ISR","ELDLYPOP","TOT","PC_POP","A","1952",4.21037907399636,
"ISR","ELDLYPOP","TOT","PC_POP","A","1953",4.33331062206173,
"ISR","ELDLYPOP","TOT","PC_POP","A","1954",4.44488871118219,
"ISR","ELDLYPOP","TOT","PC_POP","A","1955",4.57789493988298,
"ISR","ELDLYPOP","TOT","PC_POP","A","1956",4.67318452929964,
"ISR","ELDLYPOP","TOT","PC_POP","A","1957",4.67696955612363,
"ISR","ELDLYPOP","TOT","PC_POP","A","1958",4.74561059067706,
"ISR","ELDLYPOP","TOT","PC_POP","A","1959",4.87419671059797,
"ISR","ELDLYPOP","TOT","PC_POP","A","1960",4.96186755952381,
"ISR","ELDLYPOP","TOT","PC_POP","A","1961",5.20096678900725,
"ISR","ELDLYPOP","TOT","PC_POP","A","1962",5.27060639849044,
"ISR","ELDLYPOP","TOT","PC_POP","A","1963",5.45245051643965,
"ISR","ELDLYPOP","TOT","PC_POP","A","1964",5.59075071270193,
"ISR","ELDLYPOP","TOT","PC_POP","A","1965",6.07681650246305,
"ISR","ELDLYPOP","TOT","PC_POP","A","1966",6.1977873109054,
"ISR","ELDLYPOP","TOT","PC_POP","A","1967",6.32570162481536,
"ISR","ELDLYPOP","TOT","PC_POP","A","1968",6.37047065949336,
"ISR","ELDLYPOP","TOT","PC_POP","A","1969",6.50897850022576,
"ISR","ELDLYPOP","TOT","PC_POP","A","1970",6.65945507403151,
"ISR","ELDLYPOP","TOT","PC_POP","A","1971",6.8360914105595,
"ISR","ELDLYPOP","TOT","PC_POP","A","1972",7.2,
"ISR","ELDLYPOP","TOT","PC_POP","A","1973",7.32786235089539,
"ISR","ELDLYPOP","TOT","PC_POP","A","1974",7.53878952978799,
"ISR","ELDLYPOP","TOT","PC_POP","A","1975",7.78514166642549,
"ISR","ELDLYPOP","TOT","PC_POP","A","1976",7.9986414197164,
"ISR","ELDLYPOP","TOT","PC_POP","A","1977",8.15665651812898,
"ISR","ELDLYPOP","TOT","PC_POP","A","1978",8.33559009911715,
"ISR","ELDLYPOP","TOT","PC_POP","A","1979",8.5041200084513,
"ISR","ELDLYPOP","TOT","PC_POP","A","1980",8.61335327642675,
"ISR","ELDLYPOP","TOT","PC_POP","A","1981",8.60043546508684,
"ISR","ELDLYPOP","TOT","PC_POP","A","1982",8.48359738354018,
"ISR","ELDLYPOP","TOT","PC_POP","A","1983",8.35829619346825,
"ISR","ELDLYPOP","TOT","PC_POP","A","1984",8.77112836911832,
"ISR","ELDLYPOP","TOT","PC_POP","A","1985",8.79990550437042,
"ISR","ELDLYPOP","TOT","PC_POP","A","1986",8.8513073415837,
"ISR","ELDLYPOP","TOT","PC_POP","A","1987",8.8832429215592,
"ISR","ELDLYPOP","TOT","PC_POP","A","1988",8.92225949523831,
"ISR","ELDLYPOP","TOT","PC_POP","A","1989",8.96595989553362,
"ISR","ELDLYPOP","TOT","PC_POP","A","1990",9.08115531522252,
"ISR","ELDLYPOP","TOT","PC_POP","A","1991",9.23804328059647,
"ISR","ELDLYPOP","TOT","PC_POP","A","1992",9.34322240655802,
"ISR","ELDLYPOP","TOT","PC_POP","A","1993",9.41954612840689,
"ISR","ELDLYPOP","TOT","PC_POP","A","1994",9.48641490563592,
"ISR","ELDLYPOP","TOT","PC_POP","A","1995",9.53308445598658,
"ISR","ELDLYPOP","TOT","PC_POP","A","1996",9.87141826880794,
"ISR","ELDLYPOP","TOT","PC_POP","A","1997",9.87493352090446,
"ISR","ELDLYPOP","TOT","PC_POP","A","1998",9.85311605004438,
"ISR","ELDLYPOP","TOT","PC_POP","A","1999",9.80686660245212,
"ISR","ELDLYPOP","TOT","PC_POP","A","2000",9.78184824778986,
"ISR","ELDLYPOP","TOT","PC_POP","A","2001",9.79810529585339,
"ISR","ELDLYPOP","TOT","PC_POP","A","2002",9.85235920852359,
"ISR","ELDLYPOP","TOT","PC_POP","A","2003",9.90627382393829,
"ISR","ELDLYPOP","TOT","PC_POP","A","2004",9.9236304890586,
"ISR","ELDLYPOP","TOT","PC_POP","A","2005",9.91961476036229,
"ISR","ELDLYPOP","TOT","PC_POP","A","2006",9.88954460399333,
"ISR","ELDLYPOP","TOT","PC_POP","A","2007",9.82017765872675,
"ISR","ELDLYPOP","TOT","PC_POP","A","2008",9.73770642082587,
"ISR","ELDLYPOP","TOT","PC_POP","A","2009",9.80702191484544,
"ISR","ELDLYPOP","TOT","PC_POP","A","2010",9.87026928754161,
"ISR","ELDLYPOP","TOT","PC_POP","A","2011",10.0949775890078,
"ISR","ELDLYPOP","TOT","PC_POP","A","2012",10.2924521444531,
"ISR","ELDLYPOP","TOT","PC_POP","A","2013",10.5621520856991,
"ISR","ELDLYPOP","TOT","PC_POP","A","2014",10.7456143554,
"ISR","ELDLYPOP","TOT","PC_POP","A","2015",10.9723944049205,
"ISR","ELDLYPOP","TOT","PC_POP","A","2016",11.2176806741018,
"ISR","ELDLYPOP","TOT","PC_POP","A","2017",11.4552542169023,
"ISR","ELDLYPOP","TOT","PC_POP","A","2018",11.6752848550294,
"ISR","ELDLYPOP","TOT","PC_POP","A","2019",11.8709962447537,
"ISR","ELDLYPOP","TOT","PC_POP","A","2020",12.0552137252987,
"RUS","ELDLYPOP","TOT","PC_POP","A","1950",4.8303125073171,
"RUS","ELDLYPOP","TOT","PC_POP","A","1951",4.9487559994661,
"RUS","ELDLYPOP","TOT","PC_POP","A","1952",5.10572683761704,
"RUS","ELDLYPOP","TOT","PC_POP","A","1953",5.25442434235107,
"RUS","ELDLYPOP","TOT","PC_POP","A","1954",5.38107004035842,
"RUS","ELDLYPOP","TOT","PC_POP","A","1955",5.49117998432782,
"RUS","ELDLYPOP","TOT","PC_POP","A","1956",5.63492257636234,
"RUS","ELDLYPOP","TOT","PC_POP","A","1957",5.75442127132186,
"RUS","ELDLYPOP","TOT","PC_POP","A","1958",5.86206806665396,
"RUS","ELDLYPOP","TOT","PC_POP","A","1959",5.96992084767787,
"RUS","ELDLYPOP","TOT","PC_POP","A","1960",6.08391972417176,
"RUS","ELDLYPOP","TOT","PC_POP","A","1961",6.18146631652195,
"RUS","ELDLYPOP","TOT","PC_POP","A","1962",6.2818705285601,
"RUS","ELDLYPOP","TOT","PC_POP","A","1963",6.39320249995787,
"RUS","ELDLYPOP","TOT","PC_POP","A","1964",6.52112841873345,
"RUS","ELDLYPOP","TOT","PC_POP","A","1965",6.67087623914616,
"RUS","ELDLYPOP","TOT","PC_POP","A","1966",6.85598612155886,
"RUS","ELDLYPOP","TOT","PC_POP","A","1967",7.05532536045392,
"RUS","ELDLYPOP","TOT","PC_POP","A","1968",7.2674615072917,
"RUS","ELDLYPOP","TOT","PC_POP","A","1969",7.48920172204097,
"RUS","ELDLYPOP","TOT","PC_POP","A","1970",7.71917956890064,
"RUS","ELDLYPOP","TOT","PC_POP","A","1971",7.98827269349973,
"RUS","ELDLYPOP","TOT","PC_POP","A","1972",8.2368147686955,
"RUS","ELDLYPOP","TOT","PC_POP","A","1973",8.48040377475142,
"RUS","ELDLYPOP","TOT","PC_POP","A","1974",8.74230218658696,
"RUS","ELDLYPOP","TOT","PC_POP","A","1975",9.03150609799604,
"RUS","ELDLYPOP","TOT","PC_POP","A","1976",9.3278611640111,
"RUS","ELDLYPOP","TOT","PC_POP","A","1977",9.65449894576483,
"RUS","ELDLYPOP","TOT","PC_POP","A","1978",9.96368819616265,
"RUS","ELDLYPOP","TOT","PC_POP","A","1979",10.185238030851,
"RUS","ELDLYPOP","TOT","PC_POP","A","1980",10.286204059838,
"RUS","ELDLYPOP","TOT","PC_POP","A","1981",10.3092834682973,
"RUS","ELDLYPOP","TOT","PC_POP","A","1982",10.2256555635396,
"RUS","ELDLYPOP","TOT","PC_POP","A","1983",10.0831617102411,
"RUS","ELDLYPOP","TOT","PC_POP","A","1984",9.94758982979683,
"RUS","ELDLYPOP","TOT","PC_POP","A","1985",9.85732458874482,
"RUS","ELDLYPOP","TOT","PC_POP","A","1986",9.8535766586015,
"RUS","ELDLYPOP","TOT","PC_POP","A","1987",9.86712558419337,
"RUS","ELDLYPOP","TOT","PC_POP","A","1988",9.9258539701149,
"RUS","ELDLYPOP","TOT","PC_POP","A","1989",10.0666775715455,
"RUS","ELDLYPOP","TOT","PC_POP","A","1990",10.020537149796,
"RUS","ELDLYPOP","TOT","PC_POP","A","1991",10.3696862317144,
"RUS","ELDLYPOP","TOT","PC_POP","A","1992",10.793654480373,
"RUS","ELDLYPOP","TOT","PC_POP","A","1993",11.2205408127428,
"RUS","ELDLYPOP","TOT","PC_POP","A","1994",11.5732890941807,
"RUS","ELDLYPOP","TOT","PC_POP","A","1995",11.8671194862537,
"RUS","ELDLYPOP","TOT","PC_POP","A","1996",12.1031454881169,
"RUS","ELDLYPOP","TOT","PC_POP","A","1997",12.2768471438982,
"RUS","ELDLYPOP","TOT","PC_POP","A","1998",12.3495976221756,
"RUS","ELDLYPOP","TOT","PC_POP","A","1999",12.3180555441116,
"RUS","ELDLYPOP","TOT","PC_POP","A","2000",12.3545677539793,
"RUS","ELDLYPOP","TOT","PC_POP","A","2001",12.5213759628992,
"RUS","ELDLYPOP","TOT","PC_POP","A","2002",12.826235860671,
"RUS","ELDLYPOP","TOT","PC_POP","A","2003",13.2012584679612,
"RUS","ELDLYPOP","TOT","PC_POP","A","2004",13.5510512781223,
"RUS","ELDLYPOP","TOT","PC_POP","A","2005",13.821090105967,
"RUS","ELDLYPOP","TOT","PC_POP","A","2006",13.9755983375328,
"RUS","ELDLYPOP","TOT","PC_POP","A","2007",13.9124156458102,
"RUS","ELDLYPOP","TOT","PC_POP","A","2008",13.5560730179904,
"RUS","ELDLYPOP","TOT","PC_POP","A","2009",13.1031432144577,
"RUS","ELDLYPOP","TOT","PC_POP","A","2010",12.7897387209909,
"RUS","ELDLYPOP","TOT","PC_POP","A","2011",12.7335450457503,
"RUS","ELDLYPOP","TOT","PC_POP","A","2012",12.8588712980621,
"RUS","ELDLYPOP","TOT","PC_POP","A","2013",13.0334942906442,
"RUS","ELDLYPOP","TOT","PC_POP","A","2014",13.3150234115772,
"RUS","ELDLYPOP","TOT","PC_POP","A","2015",13.7132238101383,
"RUS","ELDLYPOP","TOT","PC_POP","A","2016",14.0504703263365,
"RUS","ELDLYPOP","TOT","PC_POP","A","2017",14.034407935735,
"RUS","ELDLYPOP","TOT","PC_POP","A","2018",14.0355388658433,
"RUS","ELDLYPOP","TOT","PC_POP","A","2019",14.0418421298299,
"RUS","ELDLYPOP","TOT","PC_POP","A","2020",15.6541170549028,
"SVN","ELDLYPOP","TOT","PC_POP","A","1950",7.01229343075546,
"SVN","ELDLYPOP","TOT","PC_POP","A","1951",7.05376474840314,
"SVN","ELDLYPOP","TOT","PC_POP","A","1952",7.09410464999498,
"SVN","ELDLYPOP","TOT","PC_POP","A","1953",7.11900070802186,
"SVN","ELDLYPOP","TOT","PC_POP","A","1954",7.12645869002981,
"SVN","ELDLYPOP","TOT","PC_POP","A","1955",7.11950080769336,
"SVN","ELDLYPOP","TOT","PC_POP","A","1956",7.2543124280615,
"SVN","ELDLYPOP","TOT","PC_POP","A","1957",7.3690621584932,
"SVN","ELDLYPOP","TOT","PC_POP","A","1958",7.48223173380115,
"SVN","ELDLYPOP","TOT","PC_POP","A","1959",7.61481381851588,
"SVN","ELDLYPOP","TOT","PC_POP","A","1960",7.778146942211,
"SVN","ELDLYPOP","TOT","PC_POP","A","1961",7.99655269673133,
"SVN","ELDLYPOP","TOT","PC_POP","A","1962",8.22751685379257,
"SVN","ELDLYPOP","TOT","PC_POP","A","1963",8.46938889281188,
"SVN","ELDLYPOP","TOT","PC_POP","A","1964",8.71593870300444,
"SVN","ELDLYPOP","TOT","PC_POP","A","1965",8.96127211794866,
"SVN","ELDLYPOP","TOT","PC_POP","A","1966",9.16647400644224,
"SVN","ELDLYPOP","TOT","PC_POP","A","1967",9.36030217530023,
"SVN","ELDLYPOP","TOT","PC_POP","A","1968",9.53913464044308,
"SVN","ELDLYPOP","TOT","PC_POP","A","1969",9.70781005144625,
"SVN","ELDLYPOP","TOT","PC_POP","A","1970",9.86369636371113,
"SVN","ELDLYPOP","TOT","PC_POP","A","1971",9.90738990520486,
"SVN","ELDLYPOP","TOT","PC_POP","A","1972",10.097264008297,
"SVN","ELDLYPOP","TOT","PC_POP","A","1973",10.2716825909601,
"SVN","ELDLYPOP","TOT","PC_POP","A","1974",10.4924577019773,
"SVN","ELDLYPOP","TOT","PC_POP","A","1975",10.7202660288093,
"SVN","ELDLYPOP","TOT","PC_POP","A","1976",10.889619732095,
"SVN","ELDLYPOP","TOT","PC_POP","A","1977",11.0633416769294,
"SVN","ELDLYPOP","TOT","PC_POP","A","1978",11.2391682592517,
"SVN","ELDLYPOP","TOT","PC_POP","A","1979",11.3708819238586,
"SVN","ELDLYPOP","TOT","PC_POP","A","1980",11.3649038964126,
"SVN","ELDLYPOP","TOT","PC_POP","A","1981",11.0341943313048,
"SVN","ELDLYPOP","TOT","PC_POP","A","1982",10.6996416858823,
"SVN","ELDLYPOP","TOT","PC_POP","A","1983",10.3514395611141,
"SVN","ELDLYPOP","TOT","PC_POP","A","1984",10.1392539104026,
"SVN","ELDLYPOP","TOT","PC_POP","A","1985",10.1138728085536,
"SVN","ELDLYPOP","TOT","PC_POP","A","1986",10.0564037889291,
"SVN","ELDLYPOP","TOT","PC_POP","A","1987",10.1843111353723,
"SVN","ELDLYPOP","TOT","PC_POP","A","1988",10.332311993872,
"SVN","ELDLYPOP","TOT","PC_POP","A","1989",10.5608971473499,
"SVN","ELDLYPOP","TOT","PC_POP","A","1990",10.7030714332187,
"SVN","ELDLYPOP","TOT","PC_POP","A","1991",10.9366819731357,
"SVN","ELDLYPOP","TOT","PC_POP","A","1992",11.2342622024299,
"SVN","ELDLYPOP","TOT","PC_POP","A","1993",11.5638169557973,
"SVN","ELDLYPOP","TOT","PC_POP","A","1994",11.8991376926364,
"SVN","ELDLYPOP","TOT","PC_POP","A","1995",12.3152897728559,
"SVN","ELDLYPOP","TOT","PC_POP","A","1996",12.6895808442176,
"SVN","ELDLYPOP","TOT","PC_POP","A","1997",13.0262103593229,
"SVN","ELDLYPOP","TOT","PC_POP","A","1998",13.3958740100767,
"SVN","ELDLYPOP","TOT","PC_POP","A","1999",13.7063302640015,
"SVN","ELDLYPOP","TOT","PC_POP","A","2000",13.9794962698566,
"SVN","ELDLYPOP","TOT","PC_POP","A","2001",14.3009535475029,
"SVN","ELDLYPOP","TOT","PC_POP","A","2002",14.6330293157651,
"SVN","ELDLYPOP","TOT","PC_POP","A","2003",14.8811607528748,
"SVN","ELDLYPOP","TOT","PC_POP","A","2004",15.1725284476145,
"SVN","ELDLYPOP","TOT","PC_POP","A","2005",15.4682341935542,
"SVN","ELDLYPOP","TOT","PC_POP","A","2006",15.7498371932312,
"SVN","ELDLYPOP","TOT","PC_POP","A","2007",16.0226323978437,
"SVN","ELDLYPOP","TOT","PC_POP","A","2008",16.3289955795156,
"SVN","ELDLYPOP","TOT","PC_POP","A","2009",16.4938660895495,
"SVN","ELDLYPOP","TOT","PC_POP","A","2010",16.5526499552766,
"SVN","ELDLYPOP","TOT","PC_POP","A","2011",16.6232723474248,
"SVN","ELDLYPOP","TOT","PC_POP","A","2012",16.9569831081837,
"SVN","ELDLYPOP","TOT","PC_POP","A","2013",17.2821417366887,
"SVN","ELDLYPOP","TOT","PC_POP","A","2014",17.6783049083174,
"SVN","ELDLYPOP","TOT","PC_POP","A","2015",18.1519158034334,
"SVN","ELDLYPOP","TOT","PC_POP","A","2016",18.6786329696968,
"SVN","ELDLYPOP","TOT","PC_POP","A","2017",19.1480237987262,
"SVN","ELDLYPOP","TOT","PC_POP","A","2018",19.6774474046521,
"SVN","ELDLYPOP","TOT","PC_POP","A","2019",20.0272338714695,
"SVN","ELDLYPOP","TOT","PC_POP","A","2020",20.4680576308279,
"EU27","ELDLYPOP","TOT","PC_POP","A","1950",8.55387213784125,
"EU27","ELDLYPOP","TOT","PC_POP","A","1951",8.65082688173605,
"EU27","ELDLYPOP","TOT","PC_POP","A","1952",8.74476683522244,
"EU27","ELDLYPOP","TOT","PC_POP","A","1953",8.85224937998225,
"EU27","ELDLYPOP","TOT","PC_POP","A","1954",8.95005370268371,
"EU27","ELDLYPOP","TOT","PC_POP","A","1955",9.04279638172526,
"EU27","ELDLYPOP","TOT","PC_POP","A","1956",9.13417957925165,
"EU27","ELDLYPOP","TOT","PC_POP","A","1957",9.22378422292106,
"EU27","ELDLYPOP","TOT","PC_POP","A","1958",9.32459659332805,
"EU27","ELDLYPOP","TOT","PC_POP","A","1959",9.43422267445877,
"EU27","ELDLYPOP","TOT","PC_POP","A","1960",9.5565290918318,
"EU27","ELDLYPOP","TOT","PC_POP","A","1961",9.68760665862423,
"EU27","ELDLYPOP","TOT","PC_POP","A","1962",9.85888282694673,
"EU27","ELDLYPOP","TOT","PC_POP","A","1963",10.0056968226546,
"EU27","ELDLYPOP","TOT","PC_POP","A","1964",10.1653685564764,
"EU27","ELDLYPOP","TOT","PC_POP","A","1965",10.3503711978305,
"EU27","ELDLYPOP","TOT","PC_POP","A","1966",10.5549616549345,
"EU27","ELDLYPOP","TOT","PC_POP","A","1967",10.7674341533235,
"EU27","ELDLYPOP","TOT","PC_POP","A","1968",10.9747959122829,
"EU27","ELDLYPOP","TOT","PC_POP","A","1969",11.1549173986723,
"EU27","ELDLYPOP","TOT","PC_POP","A","1970",11.3781357966909,
"EU27","ELDLYPOP","TOT","PC_POP","A","1971",11.5636056430325,
"EU27","ELDLYPOP","TOT","PC_POP","A","1972",11.7500775477527,
"EU27","ELDLYPOP","TOT","PC_POP","A","1973",11.9431231000434,
"EU27","ELDLYPOP","TOT","PC_POP","A","1974",12.1450158010588,
"EU27","ELDLYPOP","TOT","PC_POP","A","1975",12.3538188918498,
"EU27","ELDLYPOP","TOT","PC_POP","A","1976",12.5348809899803,
"EU27","ELDLYPOP","TOT","PC_POP","A","1977",12.705687380199,
"EU27","ELDLYPOP","TOT","PC_POP","A","1978",12.8680453278162,
"EU27","ELDLYPOP","TOT","PC_POP","A","1979",13.0005431666775,
"EU27","ELDLYPOP","TOT","PC_POP","A","1980",13.034044679221,
"EU27","ELDLYPOP","TOT","PC_POP","A","1981",12.9231615600713,
"EU27","ELDLYPOP","TOT","PC_POP","A","1982",12.7501899873503,
"EU27","ELDLYPOP","TOT","PC_POP","A","1983",12.5533589142646,
"EU27","ELDLYPOP","TOT","PC_POP","A","1984",12.4546816476779,
"EU27","ELDLYPOP","TOT","PC_POP","A","1985",12.545273085141,
"EU27","ELDLYPOP","TOT","PC_POP","A","1986",12.729482746278,
"EU27","ELDLYPOP","TOT","PC_POP","A","1987",12.9374999616415,
"EU27","ELDLYPOP","TOT","PC_POP","A","1988",13.143862730021,
"EU27","ELDLYPOP","TOT","PC_POP","A","1989",13.3343042292424,
"EU27","ELDLYPOP","TOT","PC_POP","A","1990",13.5348989589253,
"EU27","ELDLYPOP","TOT","PC_POP","A","1991",13.7296712058691,
"EU27","ELDLYPOP","TOT","PC_POP","A","1992",13.9500532843748,
"EU27","ELDLYPOP","TOT","PC_POP","A","1993",14.1646711513033,
"EU27","ELDLYPOP","TOT","PC_POP","A","1994",14.3828206543488,
"EU27","ELDLYPOP","TOT","PC_POP","A","1995",14.6231370978557,
"EU27","ELDLYPOP","TOT","PC_POP","A","1996",14.8543248462858,
"EU27","ELDLYPOP","TOT","PC_POP","A","1997",15.0659348774618,
"EU27","ELDLYPOP","TOT","PC_POP","A","1998",15.2680523802443,
"EU27","ELDLYPOP","TOT","PC_POP","A","1999",15.4691695942698,
"EU27","ELDLYPOP","TOT","PC_POP","A","2000",15.6929694079435,
"EU27","ELDLYPOP","TOT","PC_POP","A","2001",15.9320206594135,
"EU27","ELDLYPOP","TOT","PC_POP","A","2002",16.1500568624457,
"EU27","ELDLYPOP","TOT","PC_POP","A","2003",16.3303740196431,
"EU27","ELDLYPOP","TOT","PC_POP","A","2004",16.5381334094605,
"EU27","ELDLYPOP","TOT","PC_POP","A","2005",16.7828956260606,
"EU27","ELDLYPOP","TOT","PC_POP","A","2006",17.0118177403599,
"EU27","ELDLYPOP","TOT","PC_POP","A","2007",17.1713287089758,
"EU27","ELDLYPOP","TOT","PC_POP","A","2008",17.3385902358207,
"EU27","ELDLYPOP","TOT","PC_POP","A","2009",17.5221659315584,
"EU27","ELDLYPOP","TOT","PC_POP","A","2010",17.6665313145109,
"EU27","ELDLYPOP","TOT","PC_POP","A","2011",17.8731219121878,
"EU27","ELDLYPOP","TOT","PC_POP","A","2012",18.1703213205743,
"EU27","ELDLYPOP","TOT","PC_POP","A","2013",18.5078055189676,
"EU27","ELDLYPOP","TOT","PC_POP","A","2014",18.8610463882275,
"EU27","ELDLYPOP","TOT","PC_POP","A","2015",19.186654480195,
"EU27","ELDLYPOP","TOT","PC_POP","A","2016",19.4929313670078,
"EU27","ELDLYPOP","TOT","PC_POP","A","2017",19.7954223520008,
"EU27","ELDLYPOP","TOT","PC_POP","A","2018",20.0872022617654,
"EU27","ELDLYPOP","TOT","PC_POP","A","2019",20.3884496033645,
"EU27","ELDLYPOP","TOT","PC_POP","A","2020",20.6919292608531,
"OECD","ELDLYPOP","TOT","PC_POP","A","1950",7.60623074982622,
"OECD","ELDLYPOP","TOT","PC_POP","A","1951",7.67815724753447,
"OECD","ELDLYPOP","TOT","PC_POP","A","1952",7.75627579416163,
"OECD","ELDLYPOP","TOT","PC_POP","A","1953",7.83674266573351,
"OECD","ELDLYPOP","TOT","PC_POP","A","1954",7.9244894197876,
"OECD","ELDLYPOP","TOT","PC_POP","A","1955",7.99838715933916,
"OECD","ELDLYPOP","TOT","PC_POP","A","1956",8.0592614690702,
"OECD","ELDLYPOP","TOT","PC_POP","A","1957",8.12397272355491,
"OECD","ELDLYPOP","TOT","PC_POP","A","1958",8.1878264496863,
"OECD","ELDLYPOP","TOT","PC_POP","A","1959",8.25975184959173,
"OECD","ELDLYPOP","TOT","PC_POP","A","1960",8.32696307419149,
"OECD","ELDLYPOP","TOT","PC_POP","A","1961",8.40111463533744,
"OECD","ELDLYPOP","TOT","PC_POP","A","1962",8.49219571934643,
"OECD","ELDLYPOP","TOT","PC_POP","A","1963",8.56027523886179,
"OECD","ELDLYPOP","TOT","PC_POP","A","1964",8.64629945485169,
"OECD","ELDLYPOP","TOT","PC_POP","A","1965",8.74447100771958,
"OECD","ELDLYPOP","TOT","PC_POP","A","1966",8.85827996198165,
"OECD","ELDLYPOP","TOT","PC_POP","A","1967",8.97537054782108,
"OECD","ELDLYPOP","TOT","PC_POP","A","1968",9.08050781354919,
"OECD","ELDLYPOP","TOT","PC_POP","A","1969",9.17739772935836,
"OECD","ELDLYPOP","TOT","PC_POP","A","1970",9.30118275781178,
"OECD","ELDLYPOP","TOT","PC_POP","A","1971",9.42731975387037,
"OECD","ELDLYPOP","TOT","PC_POP","A","1972",9.53719395144413,
"OECD","ELDLYPOP","TOT","PC_POP","A","1973",9.66285352291043,
"OECD","ELDLYPOP","TOT","PC_POP","A","1974",9.79995585684832,
"OECD","ELDLYPOP","TOT","PC_POP","A","1975",9.95783591495007,
"OECD","ELDLYPOP","TOT","PC_POP","A","1976",10.0912937497948,
"OECD","ELDLYPOP","TOT","PC_POP","A","1977",10.2262743101696,
"OECD","ELDLYPOP","TOT","PC_POP","A","1978",10.359886697368,
"OECD","ELDLYPOP","TOT","PC_POP","A","1979",10.4846255706764,
"OECD","ELDLYPOP","TOT","PC_POP","A","1980",10.556081328829,
"OECD","ELDLYPOP","TOT","PC_POP","A","1981",10.5565492813458,
"OECD","ELDLYPOP","TOT","PC_POP","A","1982",10.5368580595172,
"OECD","ELDLYPOP","TOT","PC_POP","A","1983",10.5044083272994,
"OECD","ELDLYPOP","TOT","PC_POP","A","1984",10.5033033212702,
"OECD","ELDLYPOP","TOT","PC_POP","A","1985",10.6292023317431,
"OECD","ELDLYPOP","TOT","PC_POP","A","1986",10.7696817478906,
"OECD","ELDLYPOP","TOT","PC_POP","A","1987",10.9262717444793,
"OECD","ELDLYPOP","TOT","PC_POP","A","1988",11.0664187076783,
"OECD","ELDLYPOP","TOT","PC_POP","A","1989",11.2080009253856,
"OECD","ELDLYPOP","TOT","PC_POP","A","1990",11.360911384381,
"OECD","ELDLYPOP","TOT","PC_POP","A","1991",11.5050714217957,
"OECD","ELDLYPOP","TOT","PC_POP","A","1992",11.6529852485309,
"OECD","ELDLYPOP","TOT","PC_POP","A","1993",11.8049105125969,
"OECD","ELDLYPOP","TOT","PC_POP","A","1994",11.9517907932644,
"OECD","ELDLYPOP","TOT","PC_POP","A","1995",12.1076919908082,
"OECD","ELDLYPOP","TOT","PC_POP","A","1996",12.2650825662433,
"OECD","ELDLYPOP","TOT","PC_POP","A","1997",12.402669605585,
"OECD","ELDLYPOP","TOT","PC_POP","A","1998",12.5361691712348,
"OECD","ELDLYPOP","TOT","PC_POP","A","1999",12.6620604158905,
"OECD","ELDLYPOP","TOT","PC_POP","A","2000",12.8135386513826,
"OECD","ELDLYPOP","TOT","PC_POP","A","2001",12.9555221379543,
"OECD","ELDLYPOP","TOT","PC_POP","A","2002",13.0776529342688,
"OECD","ELDLYPOP","TOT","PC_POP","A","2003",13.2135007354965,
"OECD","ELDLYPOP","TOT","PC_POP","A","2004",13.3506000815901,
"OECD","ELDLYPOP","TOT","PC_POP","A","2005",13.5302820226049,
"OECD","ELDLYPOP","TOT","PC_POP","A","2006",13.7170740483389,
"OECD","ELDLYPOP","TOT","PC_POP","A","2007",13.8855050432718,
